idx,name,type_cnt,label,img,type1,type2,species,height,weight,abilities,eggs,gender,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,total,Nor,Fir,Wat,Ele,Gra,Ice,Fig,Poi,Gro,Fly,Psy,Bug,Roc,Gho,Dra,Dar,Ste,Fai
807,Zeraora,1,Zeraora,https://img.pokemondb.net/artwork/large/zeraora.jpg,Electric,,Thunderclap Pokémon,1.5 m (4′11″),44.5 kg (98.1 lbs),Volt Absorb,['Undiscovered'],Genderless,88,112,75,102,80,143,600,1,1,1,0,1,1,1,1,2,½,1,1,1,1,1,1,½,1
808,Meltan,1,Meltan,https://img.pokemondb.net/artwork/large/meltan.jpg,Steel,,Hex Nut Pokémon,0.2 m (0′08″),8.0 kg (17.6 lbs),Magnet Pull,['Undiscovered'],Genderless,46,65,65,55,35,34,300,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
809,Melmetal,1,Melmetal,https://img.pokemondb.net/artwork/large/melmetal.jpg,Steel,,Hex Nut Pokémon,2.5 m (8′02″),800.0 kg (1763.7 lbs),Iron Fist,['Undiscovered'],Genderless,135,143,143,80,65,34,600,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
810,Grookey,1,Grookey,https://img.pokemondb.net/artwork/large/grookey.jpg,Grass,,Chimp Pokémon,0.3 m (1′00″),5.0 kg (11.0 lbs),Overgrow | Grassy Surge,"['Field', 'Grass']","87.5% male, 12.5% female",50,65,50,40,40,65,310,1,2,½,½,½,2,1,2,½,2,1,2,1,1,1,1,1,1
811,Thwackey,1,Thwackey,https://img.pokemondb.net/artwork/large/thwackey.jpg,Grass,,Beat Pokémon,0.7 m (2′04″),14.0 kg (30.9 lbs),Overgrow | Grassy Surge,"['Field', 'Grass']","87.5% male, 12.5% female",70,85,70,55,60,80,420,1,2,½,½,½,2,1,2,½,2,1,2,1,1,1,1,1,1
812,Rillaboom,1,Rillaboom,https://img.pokemondb.net/artwork/large/rillaboom.jpg,Grass,,Drummer Pokémon,2.1 m (6′11″),90.0 kg (198.4 lbs),Overgrow | Grassy Surge,"['Field', 'Grass']","87.5% male, 12.5% female",100,125,90,60,70,85,530,1,2,½,½,½,2,1,2,½,2,1,2,1,1,1,1,1,1
813,Scorbunny,1,Scorbunny,https://img.pokemondb.net/artwork/large/scorbunny.jpg,Fire,,Rabbit Pokémon,0.3 m (1′00″),4.5 kg (9.9 lbs),Blaze | Libero,"['Field', 'Human-Like']","87.5% male, 12.5% female",50,71,40,40,40,69,310,1,½,2,1,½,½,1,1,2,1,1,½,2,1,1,1,½,½
814,Raboot,1,Raboot,https://img.pokemondb.net/artwork/large/raboot.jpg,Fire,,Rabbit Pokémon,0.6 m (2′00″),9.0 kg (19.8 lbs),Blaze | Libero,"['Field', 'Human-Like']","87.5% male, 12.5% female",65,86,60,55,60,94,420,1,½,2,1,½,½,1,1,2,1,1,½,2,1,1,1,½,½
815,Cinderace,1,Cinderace,https://img.pokemondb.net/artwork/large/cinderace.jpg,Fire,,Striker Pokémon,1.4 m (4′07″),33.0 kg (72.8 lbs),Blaze | Libero,"['Field', 'Human-Like']","87.5% male, 12.5% female",80,116,75,65,75,119,530,1,½,2,1,½,½,1,1,2,1,1,½,2,1,1,1,½,½
816,Sobble,1,Sobble,https://img.pokemondb.net/artwork/large/sobble.jpg,Water,,Water Lizard Pokémon,0.3 m (1′00″),4.0 kg (8.8 lbs),Torrent | Sniper,"['Field', 'Water 1']","87.5% male, 12.5% female",50,40,40,70,40,70,310,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
817,Drizzile,1,Drizzile,https://img.pokemondb.net/artwork/large/drizzile.jpg,Water,,Water lizard Pokémon,0.7 m (2′04″),11.5 kg (25.4 lbs),Torrent | Sniper,"['Field', 'Water 1']","87.5% male, 12.5% female",65,60,55,95,55,90,420,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
818,Inteleon,1,Inteleon,https://img.pokemondb.net/artwork/large/inteleon.jpg,Water,,Secret Agent Pokémon,1.9 m (6′03″),45.2 kg (99.6 lbs),Torrent | Sniper,"['Field', 'Water 1']","87.5% male, 12.5% female",70,85,65,125,65,120,530,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
819,Skwovet,1,Skwovet,https://img.pokemondb.net/artwork/large/skwovet.jpg,Normal,,Cheeky Pokémon,0.3 m (1′00″),2.5 kg (5.5 lbs),Cheek Pouch | Gluttony,['Field'],"50% male, 50% female",70,55,55,35,35,25,275,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
820,Greedent,1,Greedent,https://img.pokemondb.net/artwork/large/greedent.jpg,Normal,,Greedy Pokémon,0.6 m (2′00″),6.0 kg (13.2 lbs),Cheek Pouch | Gluttony,['Field'],"50% male, 50% female",120,95,95,55,75,20,460,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
821,Rookidee,1,Rookidee,https://img.pokemondb.net/artwork/large/rookidee.jpg,Flying,,Tiny Bird Pokémon,0.2 m (0′08″),1.8 kg (4.0 lbs),Keen Eye | Unnerve | Big Pecks,['Flying'],"50% male, 50% female",38,47,35,33,35,57,245,1,1,1,2,½,2,½,1,0,1,1,½,2,1,1,1,1,1
822,Corvisquire,1,Corvisquire,https://img.pokemondb.net/artwork/large/corvisquire.jpg,Flying,,Raven Pokémon,0.8 m (2′07″),16.0 kg (35.3 lbs),Keen Eye | Unnerve | Big Pecks,['Flying'],"50% male, 50% female",68,67,55,43,55,77,365,1,1,1,2,½,2,½,1,0,1,1,½,2,1,1,1,1,1
823,Corviknight,1,Corviknight,https://img.pokemondb.net/artwork/large/corviknight.jpg,Flying,Steel,Raven Pokémon,2.2 m (7′03″),75.0 kg (165.3 lbs),Pressure | Unnerve | Mirror Armor,['Flying'],"50% male, 50% female",98,87,105,53,85,67,495,½,2,1,2,¼,1,1,0,0,½,½,¼,1,1,½,1,½,½
824,Blipbug,1,Blipbug,https://img.pokemondb.net/artwork/large/blipbug.jpg,Bug,,Larva Pokémon,0.4 m (1′04″),8.0 kg (17.6 lbs),Swarm | Compound Eyes | Telepathy,['Bug'],"50% male, 50% female",25,20,20,25,45,45,180,1,2,1,1,½,1,½,1,½,2,1,1,2,1,1,1,1,1
825,Dottler,1,Dottler,https://img.pokemondb.net/artwork/large/dottler.jpg,Bug,Psychic,Radome Pokémon,0.4 m (1′04″),19.5 kg (43.0 lbs),Swarm | Compound Eyes | Telepathy,['Bug'],"50% male, 50% female",50,35,80,50,90,30,335,1,2,1,1,½,1,¼,1,½,2,½,2,2,2,1,2,1,1
826,Orbeetle,1,Orbeetle,https://img.pokemondb.net/artwork/large/orbeetle.jpg,Bug,Psychic,Seven Spot Pokémon,0.4 m (1′04″),40.8 kg (89.9 lbs),Swarm | Frisk | Telepathy,['Bug'],"50% male, 50% female",60,45,110,80,120,90,505,1,2,1,1,½,1,¼,1,½,2,½,2,2,2,1,2,1,1
827,Nickit,1,Nickit,https://img.pokemondb.net/artwork/large/nickit.jpg,Dark,,Fox Pokémon,0.6 m (2′00″),8.9 kg (19.6 lbs),Run Away | Unburden | Stakeout,['Field'],"50% male, 50% female",40,28,28,47,52,50,245,1,1,1,1,1,1,2,1,1,1,0,2,1,½,1,½,1,2
828,Thievul,1,Thievul,https://img.pokemondb.net/artwork/large/thievul.jpg,Dark,,Fox Pokémon,1.2 m (3′11″),19.9 kg (43.9 lbs),Run Away | Unburden | Stakeout,['Field'],"50% male, 50% female",70,58,58,87,92,90,455,1,1,1,1,1,1,2,1,1,1,0,2,1,½,1,½,1,2
829,Gossifleur,1,Gossifleur,https://img.pokemondb.net/artwork/large/gossifleur.jpg,Grass,,Flowering Pokémon,0.4 m (1′04″),2.2 kg (4.9 lbs),Cotton Down | Regenerator | Effect Spore,['Grass'],"50% male, 50% female",40,40,60,40,60,10,250,1,2,½,½,½,2,1,2,½,2,1,2,1,1,1,1,1,1
830,Eldegoss,1,Eldegoss,https://img.pokemondb.net/artwork/large/eldegoss.jpg,Grass,,Cotton Bloom Pokémon,0.5 m (1′08″),2.5 kg (5.5 lbs),Cotton Down | Regenerator | Effect Spore,['Grass'],"50% male, 50% female",60,50,90,80,120,60,460,1,2,½,½,½,2,1,2,½,2,1,2,1,1,1,1,1,1
831,Wooloo,1,Wooloo,https://img.pokemondb.net/artwork/large/wooloo.jpg,Normal,,Sheep Pokémon,0.6 m (2′00″),6.0 kg (13.2 lbs),Fluffy | Run Away | Bulletproof,['Field'],"50% male, 50% female",42,40,55,40,45,48,270,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
832,Dubwool,1,Dubwool,https://img.pokemondb.net/artwork/large/dubwool.jpg,Normal,,Sheep Pokémon,1.3 m (4′03″),43.0 kg (94.8 lbs),Fluffy | Steadfast | Bulletproof,['Field'],"50% male, 50% female",72,80,100,60,90,88,490,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
833,Chewtle,1,Chewtle,https://img.pokemondb.net/artwork/large/chewtle.jpg,Water,,Snapping Pokémon,0.3 m (1′00″),8.5 kg (18.7 lbs),Strong Jaw | Shell Armor | Swift Swim,"['Monster', 'Water 1']","50% male, 50% female",50,64,50,38,38,44,284,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
834,Drednaw,1,Drednaw,https://img.pokemondb.net/artwork/large/drednaw.jpg,Water,Rock,Bite Pokémon,1.0 m (3′03″),115.5 kg (254.6 lbs),Strong Jaw | Shell Armor | Swift Swim,"['Monster', 'Water 1']","50% male, 50% female",90,115,90,48,68,74,485,½,¼,1,2,4,½,2,½,2,½,1,1,1,1,1,1,1,1
835,Yamper,1,Yamper,https://img.pokemondb.net/artwork/large/yamper.jpg,Electric,,Puppy Pokémon,0.3 m (1′00″),13.5 kg (29.8 lbs),Ball Fetch | Rattled,['Field'],"50% male, 50% female",59,45,50,40,50,26,270,1,1,1,½,1,1,1,1,2,½,1,1,1,1,1,1,½,1
836,Boltund,1,Boltund,https://img.pokemondb.net/artwork/large/boltund.jpg,Electric,,Dog Pokémon,1.0 m (3′03″),34.0 kg (75.0 lbs),Strong Jaw | Competitive,['Field'],"50% male, 50% female",69,90,60,90,60,121,490,1,1,1,½,1,1,1,1,2,½,1,1,1,1,1,1,½,1
837,Rolycoly,1,Rolycoly,https://img.pokemondb.net/artwork/large/rolycoly.jpg,Rock,,Coal Pokémon,0.3 m (1′00″),12.0 kg (26.5 lbs),Steam Engine | Heatproof | Flash Fire,['Mineral'],"50% male, 50% female",30,40,50,40,50,30,240,½,½,2,1,2,1,2,½,2,½,1,1,1,1,1,1,2,1
838,Carkol,1,Carkol,https://img.pokemondb.net/artwork/large/carkol.jpg,Rock,Fire,Coal Pokémon,1.1 m (3′07″),78.0 kg (172.0 lbs),Steam Engine | Flame Body | Flash Fire,['Mineral'],"50% male, 50% female",80,60,90,60,70,50,410,½,¼,4,1,1,½,2,½,4,½,1,½,2,1,1,1,1,½
839,Coalossal,1,Coalossal,https://img.pokemondb.net/artwork/large/coalossal.jpg,Rock,Fire,Coal Pokémon,2.8 m (9′02″),310.5 kg (684.5 lbs),Steam Engine | Flame Body | Flash Fire,['Mineral'],"50% male, 50% female",110,80,120,80,90,30,510,½,¼,4,1,1,½,2,½,4,½,1,½,2,1,1,1,1,½
840,Applin,1,Applin,https://img.pokemondb.net/artwork/large/applin.jpg,Grass,Dragon,Apple Core Pokémon,0.2 m (0′08″),0.5 kg (1.1 lbs),Ripen | Gluttony | Bulletproof,"['Dragon', 'Grass']","50% male, 50% female",40,40,80,40,40,20,260,1,1,¼,¼,¼,4,1,2,½,2,1,2,1,1,2,1,1,2
841,Flapple,1,Flapple,https://img.pokemondb.net/artwork/large/flapple.jpg,Grass,Dragon,Apple Wing Pokémon,0.3 m (1′00″),1.0 kg (2.2 lbs),Ripen | Gluttony | Hustle,"['Dragon', 'Grass']","50% male, 50% female",70,110,80,95,60,70,485,1,1,¼,¼,¼,4,1,2,½,2,1,2,1,1,2,1,1,2
842,Appletun,1,Appletun,https://img.pokemondb.net/artwork/large/appletun.jpg,Grass,Dragon,Apple Nectar Pokémon,0.4 m (1′04″),13.0 kg (28.7 lbs),Ripen | Gluttony | Thick Fat,"['Dragon', 'Grass']","50% male, 50% female",110,85,80,100,80,30,485,1,1,¼,¼,¼,4,1,2,½,2,1,2,1,1,2,1,1,2
843,Silicobra,1,Silicobra,https://img.pokemondb.net/artwork/large/silicobra.jpg,Ground,,Sand Snake Pokémon,2.2 m (7′03″),7.6 kg (16.8 lbs),Sand Spit | Shed Skin | Sand Veil,"['Dragon', 'Field']","50% male, 50% female",52,57,75,35,50,46,315,1,1,2,0,2,2,1,½,1,1,1,1,½,1,1,1,1,1
844,Sandaconda,1,Sandaconda,https://img.pokemondb.net/artwork/large/sandaconda.jpg,Ground,,Sand Snake Pokémon,3.8 m (12′06″),65.5 kg (144.4 lbs),Sand Spit | Shed Skin | Sand Veil,"['Dragon', 'Field']","50% male, 50% female",72,107,125,65,70,71,510,1,1,2,0,2,2,1,½,1,1,1,1,½,1,1,1,1,1
845,Cramorant,1,Cramorant,https://img.pokemondb.net/artwork/large/cramorant.jpg,Flying,Water,Gulp Pokémon,0.8 m (2′07″),18.0 kg (39.7 lbs),Gulp Missile,"['Flying', 'Water 1']","50% male, 50% female",70,85,55,85,95,85,475,1,½,½,4,1,1,½,1,0,1,1,½,2,1,1,1,½,1
846,Arrokuda,1,Arrokuda,https://img.pokemondb.net/artwork/large/arrokuda.jpg,Water,,Rush Pokémon,0.5 m (1′08″),1.0 kg (2.2 lbs),Swift Swim | Propeller Tail,['Water 2'],"50% male, 50% female",41,63,40,40,30,66,280,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
847,Barraskewda,1,Barraskewda,https://img.pokemondb.net/artwork/large/barraskewda.jpg,Water,,Skewer Pokémon,1.3 m (4′03″),30.0 kg (66.1 lbs),Swift Swim | Propeller Tail,['Water 2'],"50% male, 50% female",61,123,60,60,50,136,490,1,½,½,2,2,½,1,1,1,1,1,1,1,1,1,1,½,1
848,Toxel,1,Toxel,https://img.pokemondb.net/artwork/large/toxel.jpg,Electric,Poison,Baby Pokémon,0.4 m (1′04″),11.0 kg (24.3 lbs),Rattled | Static | Klutz,['Undiscovered'],"50% male, 50% female",40,38,35,54,35,40,242,1,1,1,½,½,1,½,½,4,½,2,½,1,1,1,1,½,½
849,Toxtricity,2,Amped Form,https://img.pokemondb.net/artwork/large/toxtricity-amped.jpg,Electric,Poison,Punk Pokémon,1.6 m (5′03″),40.0 kg (88.2 lbs),Punk Rock | Plus | Technician,['Human-Like'],"50% male, 50% female",75,98,70,114,70,75,502,1,1,1,½,½,1,½,½,4,½,2,½,1,1,1,1,½,½
849,Toxtricity,2,Low Key Form,https://img.pokemondb.net/artwork/large/toxtricity-low-key.jpg,Electric,Poison,Punk Pokémon,1.6 m (5′03″),40.0 kg (88.2 lbs),Punk Rock | Minus | Technician,['Human-Like'],"50% male, 50% female",75,98,70,114,70,75,502,1,1,1,½,½,1,½,½,4,½,2,½,1,1,1,1,½,½
850,Sizzlipede,1,Sizzlipede,https://img.pokemondb.net/artwork/large/sizzlipede.jpg,Fire,Bug,Radiator Pokémon,0.7 m (2′04″),1.0 kg (2.2 lbs),Flash Fire | White Smoke | Flame Body,['Bug'],"50% male, 50% female",50,65,45,50,50,45,305,1,0,2,1,¼,½,½,1,1,2,1,½,4,1,1,1,½,½
851,Centiskorch,1,Centiskorch,https://img.pokemondb.net/artwork/large/centiskorch.jpg,Fire,Bug,Radiator Pokémon,3.0 m (9′10″),120.0 kg (264.6 lbs),Flash Fire | White Smoke | Flame Body,['Bug'],"50% male, 50% female",100,115,65,90,90,65,525,1,0,2,1,¼,½,½,1,1,2,1,½,4,1,1,1,½,½
852,Clobbopus,1,Clobbopus,https://img.pokemondb.net/artwork/large/clobbopus.jpg,Fighting,,Tantrum Pokémon,0.6 m (2′00″),4.0 kg (8.8 lbs),Limber | Technician,"['Human-Like', 'Water 1']","50% male, 50% female",50,68,60,50,50,32,310,1,1,1,1,1,1,1,1,1,2,2,½,½,1,1,½,1,2
853,Grapploct,1,Grapploct,https://img.pokemondb.net/artwork/large/grapploct.jpg,Fighting,,Tantrum Pokémon,1.6 m (5′03″),39.0 kg (86.0 lbs),Limber | Technician,"['Human-Like', 'Water 1']","50% male, 50% female",80,118,90,70,80,42,480,1,1,1,1,1,1,1,1,1,2,2,½,½,1,1,½,1,2
854,Sinistea,1,Sinistea,https://img.pokemondb.net/artwork/large/sinistea.jpg,Ghost,,Black Tea Pokémon,0.1 m (0′04″),0.2 kg (0.4 lbs),Weak Armor | Cursed Body,"['Amorphous', 'Mineral']",Genderless,40,45,45,74,54,50,308,0,1,1,1,1,1,0,½,1,1,1,½,1,2,1,2,1,1
855,Polteageist,1,Polteageist,https://img.pokemondb.net/artwork/large/polteageist.jpg,Ghost,,Black Tea Pokémon,0.2 m (0′08″),0.4 kg (0.9 lbs),Weak Armor | Cursed Body,"['Amorphous', 'Mineral']",Genderless,60,65,65,134,114,70,508,0,1,1,1,1,1,0,½,1,1,1,½,1,2,1,2,1,1
856,Hatenna,1,Hatenna,https://img.pokemondb.net/artwork/large/hatenna.jpg,Psychic,,Calm Pokémon,0.4 m (1′04″),3.4 kg (7.5 lbs),Healer | Anticipation | Magic Bounce,['Fairy'],"0% male, 100% female",42,30,45,56,53,39,265,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
857,Hattrem,1,Hattrem,https://img.pokemondb.net/artwork/large/hattrem.jpg,Psychic,,Serene Pokémon,0.6 m (2′00″),4.8 kg (10.6 lbs),Healer | Anticipation | Magic Bounce,['Fairy'],"0% male, 100% female",57,40,65,86,73,49,370,1,1,1,1,1,1,½,1,1,1,½,2,1,2,1,2,1,1
858,Hatterene,1,Hatterene,https://img.pokemondb.net/artwork/large/hatterene.jpg,Psychic,Fairy,Silent Pokémon,2.1 m (6′11″),5.1 kg (11.2 lbs),Healer | Anticipation | Magic Bounce,['Fairy'],"0% male, 100% female",57,90,95,136,103,29,510,1,1,1,1,1,1,¼,2,1,1,½,1,1,2,0,1,2,1
859,Impidimp,1,Impidimp,https://img.pokemondb.net/artwork/large/impidimp.jpg,Dark,Fairy,Wily Pokémon,0.4 m (1′04″),5.5 kg (12.1 lbs),Prankster | Frisk | Pickpocket,"['Fairy', 'Human-Like']","100% male, 0% female",45,45,30,55,40,50,265,1,1,1,1,1,1,1,2,1,1,0,1,1,½,0,¼,2,2
860,Morgrem,1,Morgrem,https://img.pokemondb.net/artwork/large/morgrem.jpg,Dark,Fairy,Devious Pokémon,0.8 m (2′07″),12.5 kg (27.6 lbs),Prankster | Frisk | Pickpocket,"['Fairy', 'Human-Like']","100% male, 0% female",65,60,45,75,55,70,370,1,1,1,1,1,1,1,2,1,1,0,1,1,½,0,¼,2,2
861,Grimmsnarl,1,Grimmsnarl,https://img.pokemondb.net/artwork/large/grimmsnarl.jpg,Dark,Fairy,Bulk Up Pokémon,1.5 m (4′11″),61.0 kg (134.5 lbs),Prankster | Frisk | Pickpocket,"['Fairy', 'Human-Like']","100% male, 0% female",95,120,65,95,75,60,510,1,1,1,1,1,1,1,2,1,1,0,1,1,½,0,¼,2,2
862,Obstagoon,1,Obstagoon,https://img.pokemondb.net/artwork/large/obstagoon.jpg,Dark,Normal,Blocking Pokémon,1.6 m (5′03″),46.0 kg (101.4 lbs),Reckless | Guts | Defiant,['Field'],"50% male, 50% female",93,90,101,60,81,95,520,1,1,1,1,1,1,4,1,1,1,0,2,1,0,1,½,1,2
863,Perrserker,1,Perrserker,https://img.pokemondb.net/artwork/large/perrserker.jpg,Steel,,Viking Pokémon,0.8 m (2′07″),28.0 kg (61.7 lbs),Battle Armor | Tough Claws | Steely Spirit,['Field'],"50% male, 50% female",70,110,100,50,60,50,440,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
864,Cursola,1,Cursola,https://img.pokemondb.net/artwork/large/cursola.jpg,Ghost,,Coral Pokémon,1.0 m (3′03″),0.4 kg (0.9 lbs),Weak Armor | Perish Body,"['Water 1', 'Water 3']","25% male, 75% female",60,95,50,145,130,30,510,0,1,1,1,1,1,0,½,1,1,1,½,1,2,1,2,1,1
865,Sirfetchd,1,Sirfetch'd,https://img.pokemondb.net/artwork/large/sirfetchd.jpg,Fighting,,Wild Duck Pokémon,0.8 m (2′07″),117.0 kg (257.9 lbs),Steadfast | Scrappy,"['Field', 'Flying']","50% male, 50% female",62,135,95,68,82,65,507,1,1,1,1,1,1,1,1,1,2,2,½,½,1,1,½,1,2
866,Mr-Rime,1,Mr. Rime,https://img.pokemondb.net/artwork/large/mr-rime.jpg,Ice,Psychic,Comedian Pokémon,1.5 m (4′11″),58.2 kg (128.3 lbs),Tangled Feet | Screen Cleaner | Ice Body,['Human-Like'],"50% male, 50% female",80,85,75,110,100,70,520,1,2,1,1,1,½,1,1,1,1,½,2,2,2,1,2,2,1
867,Runerigus,1,Runerigus,https://img.pokemondb.net/artwork/large/runerigus.jpg,Ground,Ghost,Grudge Pokémon,1.6 m (5′03″),66.6 kg (146.8 lbs),Wandering Spirit,"['Amorphous', 'Mineral']","50% male, 50% female",58,95,145,50,105,30,483,0,1,2,0,2,2,0,¼,1,1,1,½,½,2,1,2,1,1
868,Milcery,1,Milcery,https://img.pokemondb.net/artwork/large/milcery.jpg,Fairy,,Cream Pokémon,0.2 m (0′08″),0.3 kg (0.7 lbs),Sweet Veil | Aroma Veil,"['Amorphous', 'Fairy']","0% male, 100% female",45,40,40,50,61,34,270,1,1,1,1,1,1,½,2,1,1,1,½,1,1,0,½,2,1
869,Alcremie,1,Alcremie,https://img.pokemondb.net/artwork/large/alcremie.jpg,Fairy,,Cream Pokémon,0.3 m (1′00″),0.5 kg (1.1 lbs),Sweet Veil | Aroma Veil,"['Amorphous', 'Fairy']","0% male, 100% female",65,60,75,110,121,64,495,1,1,1,1,1,1,½,2,1,1,1,½,1,1,0,½,2,1
870,Falinks,1,Falinks,https://img.pokemondb.net/artwork/large/falinks.jpg,Fighting,,Formation Pokémon,3.0 m (9′10″),62.0 kg (136.7 lbs),Battle Armor | Defiant,"['Fairy', 'Mineral']",Genderless,65,100,100,70,60,75,470,1,1,1,1,1,1,1,1,1,2,2,½,½,1,1,½,1,2
871,Pincurchin,1,Pincurchin,https://img.pokemondb.net/artwork/large/pincurchin.jpg,Electric,,Sea Urchin Pokémon,0.3 m (1′00″),1.0 kg (2.2 lbs),Lightning Rod | Electric Surge,"['Amorphous', 'Water 1']","50% male, 50% female",48,101,95,91,85,15,435,1,1,1,0,1,1,1,1,2,½,1,1,1,1,1,1,½,1
872,Snom,1,Snom,https://img.pokemondb.net/artwork/large/snom.jpg,Ice,Bug,Worm Pokémon,0.3 m (1′00″),3.8 kg (8.4 lbs),Shield Dust | Ice Scales,['Bug'],"50% male, 50% female",30,25,35,45,30,20,185,1,4,1,1,½,½,1,1,½,2,1,1,4,1,1,1,2,1
873,Frosmoth,1,Frosmoth,https://img.pokemondb.net/artwork/large/frosmoth.jpg,Ice,Bug,Frost Moth Pokémon,1.3 m (4′03″),42.0 kg (92.6 lbs),Shield Dust | Ice Scales,['Bug'],"50% male, 50% female",70,65,60,125,90,65,475,1,4,1,1,½,½,1,1,½,2,1,1,4,1,1,1,2,1
874,Stonjourner,1,Stonjourner,https://img.pokemondb.net/artwork/large/stonjourner.jpg,Rock,,Big Rock Pokémon,2.5 m (8′02″),520.0 kg (1146.4 lbs),Power Spot,['Mineral'],"50% male, 50% female",100,125,135,20,20,70,470,½,½,2,1,2,1,2,½,2,½,1,1,1,1,1,1,2,1
875,Eiscue,2,Ice Face,https://img.pokemondb.net/artwork/large/eiscue-ice.jpg,Ice,,Penguin Pokémon,1.4 m (4′07″),89.0 kg (196.2 lbs),Ice Face,"['Field', 'Water 1']","50% male, 50% female",75,80,110,65,90,50,470,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
875,Eiscue,2,Noice Face,https://img.pokemondb.net/artwork/large/eiscue-noice.jpg,Ice,,Penguin Pokémon,1.4 m (4′07″),89.0 kg (196.2 lbs),Ice Face,"['Field', 'Water 1']","50% male, 50% female",75,80,70,65,50,130,470,1,2,1,1,1,½,2,1,1,1,1,1,2,1,1,1,2,1
876,Indeedee,2,Male,https://img.pokemondb.net/artwork/large/indeedee-male.jpg,Psychic,Normal,Emotion Pokémon,0.9 m (2′11″),28.0 kg (61.7 lbs),Inner Focus | Synchronize | Psychic Surge,['Fairy'],"100% male, 0% female",60,65,55,105,95,95,475,1,1,1,1,1,1,1,1,1,1,½,2,1,0,1,2,1,1
876,Indeedee,2,Female,https://img.pokemondb.net/artwork/large/indeedee-female.jpg,Psychic,Normal,Emotion Pokémon,0.9 m (2′11″),28.0 kg (61.7 lbs),Own Tempo | Synchronize | Psychic Surge,['Fairy'],"0% male, 100% female",70,55,65,95,105,85,475,1,1,1,1,1,1,1,1,1,1,½,2,1,0,1,2,1,1
877,Morpeko,2,Full Belly Mode,https://img.pokemondb.net/artwork/large/morpeko-full-belly.jpg,Electric,Dark,Two-Sided Pokémon,0.3 m (1′00″),3.0 kg (6.6 lbs),Hunger Switch,"['Fairy', 'Field']","50% male, 50% female",58,95,58,70,58,97,436,1,1,1,½,1,1,2,1,2,½,0,2,1,½,1,½,½,2
877,Morpeko,2,Hangry Mode,https://img.pokemondb.net/artwork/large/morpeko-hangry.jpg,Electric,Dark,Two-Sided Pokémon,0.3 m (1′00″),3.0 kg (6.6 lbs),Hunger Switch,"['Fairy', 'Field']","50% male, 50% female",58,95,58,70,58,97,436,1,1,1,½,1,1,2,1,2,½,0,2,1,½,1,½,½,2
878,Cufant,1,Cufant,https://img.pokemondb.net/artwork/large/cufant.jpg,Steel,,Copperderm Pokémon,1.2 m (3′11″),100.0 kg (220.5 lbs),Sheer Force | Heavy Metal,"['Field', 'Mineral']","50% male, 50% female",72,80,49,40,49,40,330,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
879,Copperajah,1,Copperajah,https://img.pokemondb.net/artwork/large/copperajah.jpg,Steel,,Copperderm Pokémon,3.0 m (9′10″),650.0 kg (1433.0 lbs),Sheer Force | Heavy Metal,"['Field', 'Mineral']","50% male, 50% female",122,130,69,80,69,30,500,½,2,1,1,½,½,2,0,2,½,½,½,½,1,½,1,½,½
880,Dracozolt,1,Dracozolt,https://img.pokemondb.net/artwork/large/dracozolt.jpg,Electric,Dragon,Fossil Pokémon,1.8 m (5′11″),190.0 kg (418.9 lbs),Volt Absorb | Hustle | Sand Rush,['Undiscovered'],Genderless,90,100,90,80,70,75,505,1,½,½,0,½,2,1,1,2,½,1,1,1,1,2,1,½,2
881,Arctozolt,1,Arctozolt,https://img.pokemondb.net/artwork/large/arctozolt.jpg,Electric,Ice,Fossil Pokémon,2.3 m (7′07″),150.0 kg (330.7 lbs),Volt Absorb | Static | Slush Rush,['Undiscovered'],Genderless,90,100,90,90,80,55,505,1,2,1,0,1,½,2,1,2,½,1,1,2,1,1,1,1,1
882,Dracovish,1,Dracovish,https://img.pokemondb.net/artwork/large/dracovish.jpg,Water,Dragon,Fossil Pokémon,2.3 m (7′07″),215.0 kg (474.0 lbs),Water Absorb | Strong Jaw | Sand Rush,['Undiscovered'],Genderless,90,90,100,70,80,75,505,1,¼,0,1,1,1,1,1,1,1,1,1,1,1,2,1,½,2
